"molecule structure","name","activity","type"
"C[C@]1(CCCO1)[C@@H](c2ccc3c(c2)NC(=CC(=O)N3)[O-])[NH3+]","P148570584","0","decoy"
"CC(C)(CNc1ccc(cn1)S(=O)(=O)N)N","P151066104","0","decoy"
"c1(c(=O)n(c(=S)[nH]n1)N)N","P05407736","0","decoy"
"C1C[C@]2([C@H]([C@@H]([C@H]([C@@H]1N2)O)O)O)O","P18375360","0","decoy"
"c12c([nH]c(nc1=O)N)[nH]c(=S)[nH]2","P27196826","0","decoy"
"C1[C@H]([C@@H]([C@@H]([C@H](O1)N)O)O)O","P32829637","0","decoy"
"c1c(=O)[nH]c([nH+]c1[O-])Nc2c[nH]c(=O)[nH]c2=O","P37595402","0","decoy"
"C1CN=C(N1)[NH+]2C(=CC(=N2)[NH-])N","P47117380","0","decoy"
"C1[C@@H](N[C@@H]1C(=O)N)C(=O)N","P50980029","0","decoy"
"c1c(c(=O)[nH]c(=O)[nH]1)C(=O)N[C@H]2C[C@@H]2N","P53838132","0","decoy"
"C1[C@H]([C@H]1Nc2c(=O)[nH]c(nn2)[O-])[NH3+]","P54800977","0","decoy"
"CNC(=O)CNC(=O)NN","P55349936","0","decoy"
"C([C@H]1C(=O)NC(=O)N1)ONC(=O)N","P56452960","0","decoy"
"[C@@H]12C(=NON1)N/C(=N\O)/C(=N/O)/N2","P58404974","0","decoy"
"C1Cn2c(c(c(=O)nc2N)N)N1","P59208865","0","decoy"
"C[C@@H](C(=O)N)NC(=O)C(C)(C)N","P62133054","0","decoy"
"CCC(=C(N)N)Sc1[nH]nc(n1)C","P65845199","0","decoy"
"c1c(=O)[nH]c(nc1[O-])N[NH+]=C2NCCN2","P76899544","0","decoy"
"C1CC[C@H]([C@H](C1)NC(=O)C/C(=N/O)/N)O","P92289964","0","decoy"
"C[C@H](C(=O)N)NC(=O)[C@H]1CNCCN1","P96395651","0","decoy"
"C[C@@H]1CN[C@H](CN1)C(=O)NC(C)(C)C(=O)N","P96397213","0","decoy"
"C1CC(=O)NC[C@@H]1NC/C(=N/O)/N","P108909692","0","decoy"
"[H]/N=C/1\N[C@]2(c3ccccc3C(=O)[C@@]2(N1)O)O","P110503261","0","decoy"
"CCc1c(nc(n(c1=O)N)NN)C","P112649685","0","decoy"
"c1c([nH]c(=O)[nH]c1=O)CSc2nc([nH]n2)N","P117021212","0","decoy"
"c1c(c(/c(=N/N)/[nH]n1)Cl)N","P117595709","0","decoy"
"C[C@@H]1C(=O)NCCN1C(=O)[C@@H](CC(=O)N)N","P128891404","0","decoy"
"C1CCNC(=O)[C@H](C1)S/C(=N\N)/N","P130758116","0","decoy"
"C1C[C@@H]([C@H](C1)[NH3+])CNc2c(=O)[nH]c(nn2)[O-]","P131825495","0","decoy"
"C[C@H](/C(=N/O)/N)[NH2+]C1CC(C1)[O-]","P132138256","0","decoy"
"C[C@@](Cc1[nH]c(=O)[nH]n1)(CN)O","P133054956","0","decoy"
"[H]/N=C(\NN)/N1CC(=O)NC(=O)[C@@H]1CC","P133150374","0","decoy"
"C1C[C@H](CN(C1)C(=O)NC[C@@H](C(=O)[O-])O)[NH3+]","P133342336","0","decoy"
"C[C@@H](C(=O)N)NC(=O)[C@@H]1COC[C@@H]1N","P133631493","0","decoy"
"C[C@@H](C(=O)N)NC(=O)[C@]1(COC[C@@H]1N)C","P133652159","0","decoy"
"C[C@@H](c1nnc(n1N)N)O","P136998922","0","decoy"
"C1COC[C@@H](N1)Cc2nnc(n2N)N","P137001847","0","decoy"
"C1CCC(C1)NCc2nnc(n2N)N","P137003078","0","decoy"
"C1CCN[C@@H](C1)c2nnc(n2N)N","P137003103","0","decoy"
"C[C@H](c1nnc(n1N)N)NC","P137003184","0","decoy"
"Cc1c(ncnc1NN)N[C@@H]2CCCNC2=O","P137444041","0","decoy"
"c1cc(nc(c1)NN)N[C@H]2CCCNC2=O","P137448035","0","decoy"
"Cc1nc(cc(n1)NN)N[C@@H]2CCC(=O)NC2","P137465109","0","decoy"
"c1c(nc(cn1)NN)N[C@H]2CCC(=O)NC2=O","P137476519","0","decoy"
"C[C@H]1CO[C@@H](CN1CC(=O)NC(=O)N)CN","P137790631","0","decoy"
"C1C[C@H](CN(C1)C(=O)C2(CC2)N)CNC(=O)N","P137833479","0","decoy"
"CC(C)(C(=O)N1C[C@@H](C[C@H]1C(=O)N)O)N","P138198902","0","decoy"
"CC(C)(C(=O)N1C[C@H](C[C@H]1C(=O)N)O)N","P138198903","0","decoy"
"c12c([nH]nc1[nH]c(=S)[nH]c2=O)N","P139538110","0","decoy"
"C1CO[C@H]2[C@@H]1[C@@H]([C@@H]2Nc3c(=O)[nH]c(nn3)[O-])[NH3+]","P141207093","0","decoy"
"[H]/N=C(/N[C@H]1CCC(=O)NC1=O)\NO","P143042270","0","decoy"
"C[C@H]1CNc2c(c(=O)[nH]c(n2)N)N1","P156199811","0","decoy"
"CC(C)[C@@H](C(=O)NC1CC[NH+](CC1)CC(=O)N)[NH3+]","P55064027","0","decoy"
"C[C@@H](C[NH3+])CN1CC[NH+](CC1)[C@H](C)C(=O)NC(=O)N","P55084158","0","decoy"
"C[NH+]1CCC(CC1)N(CCO)C(=O)[C@@H](CC(=O)N)[NH3+]","P56248697","0","decoy"
"CC(C)(C)[C@@H](C(=O)NC1CC[NH+](CC1)CC(=O)N)[NH3+]","P61424516","0","decoy"
"CC(C)(C)NNc1c(c([nH+]cn1)NN2CC[NH+](CC2)C)N","P61888322","0","decoy"
"CC(C)(C)NNc1c(c(nc[nH+]1)NCCCn2cc[nH+]c2)N","P61948251","0","decoy"
"CCCN(C#N)C1N[C@@H](N[C@@H](N1)[NH2+]CC)[NH2+]CC","P86278677","0","decoy"
"Cc1ccc2c(c1)[nH]c([nH+]2)S[C@H](C)C[C@@](C)(C(=O)N)[NH3+]","P105402092","0","decoy"
"c1c[nH+]cc(c1NN)S(=O)(=O)NCc2[nH]cc[nH+]2","P109364680","0","decoy"
"c1c(nc(s1)N)CC[NH2+]C[C@@]2(CCC[NH2+]C2)O","P112678101","0","decoy"
"C[C@@H](CO)[NH2+]CCOc1ccc(cc1)/C(=[NH+]/O)/N","P123361394","0","decoy"
"c1cc(ccc1/C(=[NH+]\O)/N)OCC[NH2+]CC(=O)NC2CC2","P123361844","0","decoy"
"CCc1[nH]c(c[nH+]1)S(=O)(=O)N[C@H]2CCC[C@@H]2C(=[NH2+])N","P124668518","0","decoy"
"CCc1[nH]c(c[nH+]1)S(=O)(=O)N[C@H](C2CCCCC2)C(=[NH2+])N","P124669138","0","decoy"
"CC[C@@](C)(C[NH2+]CCOc1ccc(cc1)/C(=[NH+]/O)/N)O","P136223758","0","decoy"
"CCC1CCC(CC1)(C[NH2+]CCCC/C(=[NH+]/O)/N)O","P136291154","0","decoy"
"CC(C)(CCC[NH2+]C[C@@H](c1ccccc1)O)/C(=[NH+]/O)/N","P137047394","0","decoy"
"CC(C)(CCC[NH2+]C1(CCCC1)CO)/C(=[NH+]/O)/N","P137047479","0","decoy"
"c1ccc(cc1)C[C@H]([C@@H](C[NH+]2CCC[C@@H](C2)C(=O)N)O)[NH3+]","P138271175","0","decoy"
"c1ccc(cc1)C[C@H]([C@H](C[NH+]2CCC[C@@H](C2)C(=O)N)O)[NH3+]","P138271183","0","decoy"
"c1cc(ccc1C[NH2+][C@@H]2CCCC[C@H]2C[NH3+])S(=O)(=O)N","P139406589","0","decoy"
"c1cc(ccc1CC[NH2+][C@H]2CCC[C@@H]2C[NH3+])S(=O)(=O)N","P139420691","0","decoy"
"C[C@@H](c1ccc(cc1)S(=O)(=O)N)[NH2+][C@H]2CCCC[C@@H]2C[NH3+]","P139426564","0","decoy"
"C1C[C@H]([C@H](C1)C(=O)NC2CC[NH+](CC2)CC(=O)N)C[NH3+]","P139839964","0","decoy"
"CC(C)(CCC[NH2+]C[C@@H]1CCCC[C@@H]1CO)/C(=[NH+]/O)/N","P139970396","0","decoy"
"c1cc(ccc1/C(=[NH+]\O)/N)OCC[NH2+]C[C@@H](CO)O","P141138174","0","decoy"
"CC(C)[NH2+][C@@](C)(CCCC[C@@H](C(=O)N)[NH2+]C)C(=O)N","P141260005","0","decoy"
"CCOC(=O)[C@](C)(C[C@H](C)C[C@@H](C(=O)N)[NH2+]C)[NH3+]","P141267428","0","decoy"
"C1C[C@@H]([C@@H](C1)CO)C[NH2+]CC\2=CC=CN/C2=C(\N)/[NH+]=O","P142929206","0","decoy"
"CC(C)(CCC[NH2+]CCC(=O)NC1CC1)/C(=[NH+]/O)/N","P145597778","0","decoy"
"CC(C)[NH2+][C@@]1(CCC[C@H]1CCC[C@@H](C(=O)N)[NH2+]C)C(=O)N","P146567277","0","decoy"
"CCC[NH2+][C@]1(CCC[C@H]1CCC[C@@H](C(=O)N)[NH2+]C)C(=O)N","P146567320","0","decoy"
"C[C@@H](/C=N/c1ccc(cc1)Cc2ccc(cc2)/N=C\[C@@H]([NH3+])N)[NH3+]","P149111058","0","decoy"
"C[C@H](CCO)C[NH2+]CCOc1ccc(cc1)/C(=[NH+]/O)/N","P154344467","0","decoy"
"CCn1c(cc([nH+]1)C)C[C@@H](c2ccc(cc2N)Cl)N[NH3+]","P154566180","0","decoy"
"CCCn1c(ncn1)C[C@@H](c2c[nH+]n(c2N)C)N[NH3+]","P154608202","0","decoy"
"C[NH+](C)CCn1c(c(cn1)Br)[C@@H](c2c[nH+][nH]c2N)NN","P154608690","0","decoy"
"C[NH+](C)CCn1c(c(cn1)Br)[C@H](c2c[nH+][nH]c2N)NN","P154608692","0","decoy"
"CCc1cc(n([nH+]1)CC)C[C@H](c2c[nH+]n(c2N)C)NN","P154628516","0","decoy"
"CC(C)Oc1ccc(cc1)[C@H](c2c[nH+]n(c2N)C)N[NH3+]","P154628606","0","decoy"
"CCCC1CCC(CC1)[C@@H](c2cc(c[nH+]c2N)Cl)N[NH3+]","P154629097","0","decoy"
"CC[NH+](CC)C(C)(C)[C@H](Cc1c[nH+]ccc1N)NN","P154649296","0","decoy"
"CC[C@](C)([C@H](c1c[nH+]ccc1N)NN)[NH+]2CCCCC2","P154653464","0","decoy"
"CC[C@](C)([C@H](c1cc(c[nH+]c1N)C)NN)[NH+]2CCOCC2","P154681979","0","decoy"
"CCO[C@@H]([C@H](c1cc(c[nH+]c1N)C)N[NH3+])C(C)(C)C","P154862474","0","decoy"
"CCOC1(CCCC1)[C@@H](Cc2c[nH+]ccc2N)N[NH3+]","P154866207","0","decoy"
"C[C@H]1CCC[C@@](C1)([C@@H](Cc2c[nH+]ccc2N)N[NH3+])OC","P154870775","0","decoy"
"C[C@@H]1CCC[C@](C1)([C@@H](Cc2c[nH+]ccc2N)N[NH3+])OC","P154870776","0","decoy"
"CCOC1(CCC(CC1)C)[C@@H](c2c[nH+]ccc2N)N[NH3+]","P154883169","0","decoy"
"CCO[C@]1(CCC[C@@H](C1)C)[C@@H](c2cc(c[nH+]c2N)Cl)N[NH3+]","P154883530","0","decoy"
